,business_id,name,address,city,state,latitude,longitude,stars,review_count,is_open,categories
1700,eL4hY2W2PAuFqIhQDW-ndA,"""Rosevear Tea""","""100 Bruntsfield Place""",Edinburgh,EDH,55.937256299999994,-3.2071926,5.0,3,1,Food;Coffee & Tea;Coffee & Tea Supplies;Tea Rooms
1713,3pSUr_cdrphurO6m1HMP9A,"""J Karaoke Bar""","""3899 Spring Mountain Rd""",Las Vegas,NV,36.1263711,-115.19176920000001,5.0,240,1,Bars;American (New);Karaoke;Nightlife;Asian Fusion;Cocktail Bars;Restaurants
1722,YQjLdQBbgBR7PG9R5dq7_Q,"""Stragusto""","""152 rue Mozart Est""",Montréal,QC,45.5347232,-73.61443299999999,5.0,3,1,Coffee & Tea;Food;Butcher
1753,4y6_o9nwgzT30IkJYxiDBg,"""Mesopotamien""","""Ruiterstr. 25""",Ostfildern,BW,48.708386299999994,9.2601234,5.0,12,1,Nightlife;Restaurants;Oriental;Bars
1790,_oUjObKKxN4siwkOBsSVxg,"""Sushi Shoten""","""5639 Avenue du Parc""",Montréal,QC,45.5229787,-73.60354709999999,5.0,3,1,Sushi Bars;Restaurants
1802,Ld4V-U2Nek28QLhitS502w,"""Rudy's Quality Meats""","""31728 Vine St""",Willowick,OH,41.642124200000005,-81.4637855,5.0,13,1,Food;Meat Shops;Specialty Food
1810,rz--nAbc7Jx91uQMPRZp8g,"""Subway""","""3109 S Mill Ave""",Tempe,AZ,33.393543,-111.93878400000001,5.0,7,1,Fast Food;Sandwiches;Restaurants
1814,ennFew0_Sy91zqm3HPmO_w,"""Hex Coffee""","""125 Remount Rd""",Charlotte,NC,35.2025308983,-80.8658748884,5.0,41,1,Coffee & Tea;Food
1824,PtJ02ZaHGB7yQxMHI7hDMw,"""Novel Ice Cream""","""1028 Grand Ave, Ste 6""",Phoenix,AZ,33.4554224747,-112.08660990000001,5.0,92,1,Donuts;Desserts;Food;Ice Cream & Frozen Yogurt
1828,dhJwB6jiVEI64K4EDX1x9w,"""Gaia Natural Foods""","""864 Eglinton Avenue E""",Toronto,ON,43.7134819031,-79.3652191162,5.0,8,1,Specialty Food;Health Markets;Herbs & Spices;Food
1831,We8W2HzEggexC6EnQe8uVg,"""Blitz Boba""","""""",Las Vegas,NV,36.169709600000004,-115.1236952,5.0,37,1,Bubble Tea;Event Planning & Services;Caterers;Food Trucks;Food;Juice Bars & Smoothies;Coffee & Tea
1835,qkmi4fccR60HhX1QBDMZpg,"""Ginger Restaurant""","""11 S College Street""",Edinburgh,EDH,55.946971700000006,-3.1868599,5.0,3,1,Indian;Restaurants;Himalayan/Nepalese
1840,xfadwwQ7RICcAeinHz5YVQ,"""Smallcakes Cupcakery and Creamery""","""4302 E Ray Rd, Ste 102""",Phoenix,AZ,33.3203429,-111.99190209999999,5.0,17,1,Cupcakes;Food;Ice Cream & Frozen Yogurt;Desserts
1856,VT8vUd-2s5IdvSNwhNHkpg,"""California Coffee Bar""","""3619 California Ave""",Pittsburgh,PA,40.480720500000004,-80.0415142,5.0,20,1,Coffee & Tea;Juice Bars & Smoothies;Sandwiches;Restaurants;Food;Breakfast & Brunch
1875,7gSlK6DyQU-wyKRzGMjYQw,"""Crystal Water & Ice""","""1020 E Pecos Rd, Ste 4""",Chandler,AZ,33.293025,-111.8226827,5.0,5,1,Food;Shaved Ice
1877,xCL38K0oPgK3ydzg4CrvKg,"""Simon's Hot Dogs""","""4280 Drinkwater Blvd, Ste 200""",Scottsdale,AZ,33.497888,-111.92311699999999,5.0,233,1,Vegetarian;Hot Dogs;Restaurants;Latin American;Vegan;Colombian
1883,1w6bNWSSInGolzOyQVSGJA,"""Twinky Cakes""","""""",Waddell,AZ,33.575770299999995,-112.45042350000001,5.0,5,1,Cupcakes;Bakeries;Food;Custom Cakes
1892,VB-iyuNqP9_ptAxzeken2g,"""The Winchester Music Tavern""","""12112 Madison Ave""",Lakewood,OH,41.477058371999995,-81.7736048467,5.0,4,1,Music Venues;Nightlife;American (Traditional);Bars;Arts & Entertainment;Restaurants
1907,Atk1wlFBAjbxczwL0uwQVg,"""David's Diner""","""2800 Freeport Rd""",Springdale,PA,40.5540066512,-79.7710539497,5.0,81,1,Diners;Breakfast & Brunch;Restaurants
1915,lZ0W0-pQyS35ahsrZezNiw,"""Natural Gourmet""","""2225 S Neil St""",Champaign,IL,40.0867848496,-88.2479522377,5.0,8,1,Restaurants;Specialty Food;Thai;Food;Health Markets
1931,8mtP3VJ8Ylvz-rEo_osWgg,"""La Michoacana""","""4512 E Washington Ave, Ste 14""",Madison,WI,43.129593,-89.309073,5.0,13,1,Ice Cream & Frozen Yogurt;Food
1951,J71vY4KgLxv06FGvcJvt2A,"""Village Pizza""","""761 Dundas Street W""",Toronto,ON,43.651993100000006,-79.4067119,5.0,5,1,Restaurants;Pizza
1958,12x5DKmTQ79ZFW5Yr_kXBw,"""Kerala Store""","""5082 S Price Rd""",Tempe,AZ,33.3604,-111.7497,5.0,3,1,Food;Grocery
1994,YeFDbJeQCyLLibc7yQQWYQ,"""Hahn Nursery Garden Center & Greenhouses""","""5443 Babcock Blvd""",Pittsburgh,PA,40.54405,-80.029522,5.0,3,1,Food;Home & Garden;Nurseries & Gardening;Flowers & Gifts;Specialty Food;Fruits & Veggies;Shopping
2002,FV6pc1PAAYryW4s1T2jr7w,"""Shirini Sara""","""1875 Leslie Street""",North York,ON,43.756384999999995,-79.35916479999999,5.0,3,1,Shopping;Desserts;Food;Bakeries
2003,M4IDswLnQ8YeVxzYdWv_Qw,"""Escudo Express""","""49 Chemin de la Grande-Côte""",Boisbriand,QC,45.6187961242,-73.8142717257,5.0,17,1,Restaurants;Portuguese
2039,eRKVkDsHSFjaej3j7H0HyA,"""Taqueria La Herradura""","""1436 E Charleston Blvd""",Las Vegas,NV,36.1586404699,-115.13425491299999,5.0,4,1,Restaurants;Mexican
2066,bnRo8eb_qhQ4fDIZEFADCw,"""Chez Hailar""","""1612 Rue Sherbrooke O""",Montréal,QC,45.4962791,-73.5817441,5.0,9,1,Pizza;Sandwiches;Restaurants;Persian/Iranian
2067,kxdfMw6Nvj5TDqDTkOk1bg,"""Louie's Noodle""","""4248 W Reno Ave""",Las Vegas,NV,36.0974549,-115.196421,5.0,11,1,Specialty Food;Food
2089,vyzfT3_KzLi8WmInwIVPeg,"""Vegas Discount Nutrition Superstore""","""9701 W Flamingo Rd, Ste 2""",Las Vegas,NV,36.1145308,-115.30439820000001,5.0,98,1,Health Markets;Specialty Food;Vitamins & Supplements;Discount Store;Shopping;Food
2096,1ktw2saTrIr_YJSxQjhnpg,"""Urban Kitchen & Deli""","""9751 Chester Ave""",Cleveland,OH,41.5057928301,-81.61934807899999,5.0,16,1,Desserts;Halal;Breakfast & Brunch;Delis;Restaurants;Food
2101,5l7aqRR2WwnDMzsULoenew,"""Hermes Bakery""","""2885 Bathurst Street""",North York,ON,43.7141844,-79.42839620000001,5.0,4,1,Grocery;Restaurants;Kosher;Bakeries;Food
2108,IhNASEZ3XnBHmuuVnWdIwA,"""Brew Tea Bar""","""7380 S Rainbow Blvd, Ste 101""",Las Vegas,NV,36.0541948,-115.24244309999999,5.0,1165,1,Cafes;Tea Rooms;Food;Bubble Tea;Restaurants;Desserts
2119,JH1w3xJ-kXE-QPInOD9pTw,"""Axis Hookah Lounge""","""15222 N Cave Creek Rd""",Phoenix,AZ,33.6254284,-112.03071829999999,5.0,19,1,Hookah Bars;Food;Tobacco Shops;Lounges;Nightlife;Internet Cafes;Shopping;Bars
2123,4H7Olit19_wdu14hJI-tiw,"""Mariscos Ensenada""","""3242 W Van Buren St""",Phoenix,AZ,33.4515816,-112.1297594,5.0,7,1,Restaurants;Mexican
2127,oxHmTO6MwNPs524_-J-FRQ,"""1865 Coffee""","""40 E University Dr""",Tempe,AZ,33.4222101,-111.93843670000001,5.0,10,1,Sandwiches;Coffee & Tea;Food;Cafes;Bagels;Restaurants;Breakfast & Brunch
2140,h1VTkQnZ7CSb3jl_MdsFhg,"""SC Meal Prep""","""1620 S 16th St""",Phoenix,AZ,33.432065,-112.0481804,5.0,14,1,Food;Food Delivery Services;Caterers;Event Planning & Services
2167,F5ArFLP1s3qs_F00s2wMGQ,"""Baget Stuffed""","""59 Nicolson Street""",Edinburgh,MLN,55.9456088,-3.1848647,5.0,4,1,Sandwiches;Restaurants
2171,xdg1FeuIFk2XN4Nw-DF60A,"""Mully's Touch of Ireland""","""7054 E 5th Ave""",Scottsdale,AZ,33.4978979496,-111.92928159799999,5.0,6,1,Gift Shops;Flowers & Gifts;Shopping;Fashion;Jewelry;Food
2192,vDretNqzo-0yqQkV5wOvbg,"""Placebo Space""","""2877 Lakeshore Boulevard W""",Toronto,ON,43.6010168,-79.5034124,5.0,8,1,Real Estate;Nightlife;Bars;Venues & Event Spaces;Lounges;Food;Arts & Entertainment;Coffee & Tea;Event Planning & Services;Music Venues;Home Services;Shared Office Spaces
2202,g8_Tf84s9E1vh5c3BC7Zzg,"""Miramar""","""3260 W 105th St""",Cleveland,OH,41.46377570000001,-81.7588813,5.0,4,1,Latin American;Salvadoran;Restaurants
2205,-exEWEQ3iSMVC-QUP_ycPQ,"""The Original Marketplace""","""7272 E Indian School Rd, Ste 105""",Scottsdale,AZ,33.4955514204,-111.924240214,5.0,65,1,Sandwiches;Coffee & Tea;Breakfast & Brunch;Burgers;Food;Cafes;Restaurants
2209,jEqsHSLzQraqG1qaMNjsBA,"""La Sala Restaurant""","""1975a Queen Street E""",Toronto,ON,43.6697445897,-79.3006072193,5.0,17,1,Restaurants;Italian
2229,HmSxmYEse0eL0Uf72S2UlA,"""Charly's Shawarma Plus""","""7401 Boulevard Newman""",Montréal,QC,45.4408036441,-73.62106861640001,5.0,5,1,Lebanese;Restaurants;Middle Eastern;Halal
2233,WM1C5gtPzFFcWF_bV5H3fQ,"""Cock-A-Doodle-Doo""","""830 Bloor Street W""",Toronto,ON,43.662581,-79.42349770000001,5.0,12,1,Food;Bakeries;Gluten-Free;Restaurants
2238,liT6AMDdhYzk_W7PaeBuxw,"""House of Barbers & Stylists""","""961 W Ray Rd, Ste 9""",Chandler,AZ,33.3202262,-111.8584078,5.0,16,1,Dominican;Barbers;Caribbean;Beauty & Spas;Hair Salons;Restaurants
2243,3pKqw4kUH6xleWhVqCO4gA,"""Mclaughlin Distillery""","""3799 Blackburn Rd""",Sewickley,PA,40.5532474,-80.1204629,5.0,4,1,Food;Distilleries
2257,goJoOFrrwYcXn1DESHPJCA,"""Le Garde-Manger de François""","""2403 Avenue Bourgogne""",Chambly,QC,45.4442619897,-73.2642599954,5.0,4,1,Cafes;Delicatessen;Food;Restaurants;Patisserie/Cake Shop
2266,2Fc_sX9RhkFpZk7uP9kFjg,"""Topfgucker""","""Rotebühlstr. 67""",Stuttgart,BW,48.7728429837,9.167119114,5.0,4,1,Restaurants;German;Swabian
2280,EpcgpVK_x47y5q5WXGOoEg,"""B B Citrus Farms""","""3404 N Val Vista Dr""",Mesa,AZ,33.4833573,-111.7533374,5.0,10,1,Farmers Market;Food
2281,K7QRkS7HZDEDMkndYf0OSQ,"""Frankie's Italian Kitchen""","""432 Georgetown Rd""",Lawrence,PA,40.304724799999995,-80.1213994,5.0,12,1,Pizza;Caterers;Event Planning & Services;Sandwiches;Italian;Restaurants
2307,b01JHXXVU9XuUuFMGWDMJw,"""Pico De Gallo""","""2930 N Las Vegas Blvd""",North Las Vegas,NV,36.2115841459,-115.100355994,5.0,3,1,Food Stands;Mexican;Restaurants;New Mexican Cuisine
2316,L1-1P3acJc4gEFvWwjXcNQ,"""Meraki Greek Grill""","""4950 S Rainbow Blvd, Ste 160""",Las Vegas,NV,36.0985778,-115.24244009999998,5.0,327,1,Restaurants;Greek
2321,wMRbF1l2pXaXV3WR7CUg6Q,"""le tonneau""","""Schwabstr. 92""",Stuttgart,BW,48.7780834,9.156052800000001,5.0,6,1,Restaurants;French
2388,T6cFlpNQjGDf2xL4YRVHKg,"""Millwood Wine Works""","""905 Millwood Road""",East York,ON,43.703298,-79.363739,5.0,3,1,Arts & Entertainment;Wineries;Home & Garden;Food;Event Planning & Services;Party & Event Planning;Kitchen & Bath;Shopping;Beer;Wine & Spirits
2392,eKbN4KVQYgGt3flbYqfXzw,"""Café dei Campi""","""1360 Boulevard Rosemont""",Montréal,QC,45.5377905,-73.592329,5.0,12,1,Coffee & Tea;Shared Office Spaces;Real Estate;Bakeries;Cafes;Food;Restaurants;Home Services
2405,HWq07Y5O9whwUryprgpE0w,"""It's Poppin Gourmet Kettle Korn""","""224 E 7th St""",Charlotte,NC,35.2277591,-80.8381993,5.0,3,1,Popcorn Shops;Candy Stores;Food;Specialty Food
2421,feG82UW01BkyPvuSTeDCsg,"""Chez Fred""","""3423 Rue Notre-Dame O""",Montréal,QC,45.480633637299995,-73.57932561220001,5.0,3,1,Bakeries;French;Restaurants;Coffee & Tea;Food;Patisserie/Cake Shop
2443,B_YcHz4BdUMvp8iy7auatQ,"""Juice Warrior""","""15 E Market Street""",Edinburgh,GLG,55.9515527,-3.1834249,5.0,4,1,Juice Bars & Smoothies;Food Delivery Services;Food;Caterers;Event Planning & Services
2444,9-GNhPL4PBL2FOJc28KPMA,"""Tamales La Pasadita""","""3112 The Plz""",Charlotte,NC,35.239137466399995,-80.7983152782,5.0,36,1,Latin American;Tacos;Restaurants;Mexican
2447,7e1rkqyJpXNAQfcFsOQRYw,"""Windsor Breads Bakery & Coffeehouse""","""4446 Windsor Rd""",Windsor,WI,43.216674,-89.339962,5.0,12,1,Food;Coffee & Tea;Bakeries
2449,uov9gF9z8aQITciCF-N3JA,"""Little Divisoria""","""2805 W Centennial Pkwy, Ste 110""",North Las Vegas,NV,36.275827,-115.17857,5.0,23,1,Food;Grocery
2472,FAQN5XZk4ElntDNYIvdOEg,"""The Gardener's Kitchen""","""Phoenix Farmers Markets""",Phoenix,AZ,33.523244500000004,-112.07105759999999,5.0,3,1,Food;Health Markets;Specialty Food;Grocery
2475,l_7CFWBdyZkBOIqHgfHUQg,"""Kathy's Holiday Toffee""","""4781 W 229th St""",Cleveland,OH,41.432882899999996,-81.873989,5.0,3,1,Candy Stores;Specialty Food;Food
2481,zIrRigWBt3HspDCX3njs_Q,"""Kip's Ice Cream""","""1136 Thorn Run Rd""",Coraopolis,PA,40.5059061,-80.2095087,5.0,24,1,Ice Cream & Frozen Yogurt;Food
2498,JnzOaBWJr7AqIQS_OMIIPA,"""Nicole Kelly Cakes""","""""",Mississauga,ON,43.5493838,-79.7489252,5.0,3,1,Desserts;Bakeries;Food;Custom Cakes
2500,zYDAMT8UjETKRSYGXsbL3A,"""Lam's Kitchen""","""1369 Chestnut Ln""",Matthews,NC,35.068216299999996,-80.70060240000001,5.0,3,1,Chinese;Restaurants
2511,HML9ElO3X20nYOX_l8mwBg,"""Al-Madina Halal Pizza""","""2683 Lawrence Ave E""",Scarborough,ON,43.751689500000005,-79.26147990000001,5.0,4,1,Restaurants;Pizza
2514,DLh5L_kp4cO1TXkp_p0hYA,"""Café do Paraíso""","""3135 W Post Rd""",Las Vegas,NV,36.0749935,-115.1830331,5.0,3,1,Food;Coffee & Tea;Coffee Roasteries
2523,ZBow_7ssh7tWEAyLIrKGtg,"""Woody's Catering""","""5300 Walnut St""",McKeesport,PA,40.3144526,-79.82988370000001,5.0,3,1,Pizza;Caterers;Event Planning & Services;Restaurants
2542,CgB0IMYEinluWtGWpLz0qQ,"""Beer Run Store""","""7541 Pearl Rd""",Middleburg Heights,OH,41.3599146,-81.813693,5.0,4,1,Food;Beer;Wine & Spirits
2544,Dz48AHU652_zg43sBPRb9w,"""Antney's""","""1316 Poplar St""",Pittsburgh,PA,40.4278376,-80.0522112,5.0,95,1,Food;Desserts;Ice Cream & Frozen Yogurt
2549,Oj_jqYopwK8UsT0gzyRygw,"""VINO""","""32-34 Comiston Road, Morningside""",Edinburgh,EDH,55.9243927587,-3.209995527,5.0,4,1,Beer;Wine & Spirits;Food
2605,I3Pl8DSH3sgEtCaB59rqaQ,"""Advanced Muscle and Performance Therapy""","""33 N Lindsay Rd, Ste 109""",Gilbert,AZ,33.350645,-111.77258190000002,5.0,7,1,American (Traditional);Restaurants;Massage Therapy;Health & Medical
2629,yXMynk68dupMrVB94Lrwsw,"""Meister Foods""","""1979 W 25th St""",Cleveland,OH,41.48468629999999,-81.70306190000001,5.0,8,1,Food;Specialty Food;Cheese Shops
2633,EuYXkJSxJXIFKplJ42d-Uw,"""Fröhlich Kaffeerösterei""","""Gutenbergstr. 120""",Stuttgart,BW,48.7704,9.1542,5.0,9,1,Food;Coffee Roasteries;Coffee & Tea Supplies;Coffee & Tea
2634,b7cZMaV6GYVSl0uKbKGyqg,"""Roy's Deli""","""3061 St Rose Pkwy""",Henderson,NV,36.0002549,-115.12322809999999,5.0,24,1,Food;Restaurants;Delis;Convenience Stores
2647,ovB8CTMCU6RTB9xTrOT_kA,"""Leia's Lunchbox""","""""",Madison,WI,43.0833196,-89.37247690000001,5.0,4,1,Food Trucks;Sandwiches;Desserts;Restaurants;Food;Burgers;Farmers Market
2651,ZBfoUKOkfocsYK6TFQpwaA,"""Vegan Chef Mayra""","""""",Las Vegas,NV,36.168344899999994,-115.2659777,5.0,10,1,Business Consulting;Professional Services;Personal Chefs;Food;Event Planning & Services;Food Delivery Services;Education
2664,_pPwJtNAos0Irk987FYNpg,"""Starbucks""","""555 University Ave""",Toronto,ON,43.657299,-79.3873968,5.0,3,1,Restaurants;Cafes;Coffee & Tea;Food
2692,Vy1gDOtFMdZix-dSliGCBQ,"""Vegas Roots Community Garden""","""711 N Tonapah Dr""",Las Vegas,NV,36.178594,-115.1702826,5.0,16,1,Fruits & Veggies;Do-It-Yourself Food;Local Services;Food;Community Service/Non-Profit;Community Gardens;Specialty Food
2693,YR1bzcppVUg8jqrL_uoPTw,"""Pelican's Snoballs""","""5400 State Hwy 55 E""",Lake Wylie,SC,35.0913918,-81.1019229,5.0,3,1,Shaved Ice;Food
2709,2k7HL2oAGr__WRJLhIoWwQ,"""Papa Murphy's""","""10012 Benfield Road, Suite 304,""",Charlotte,NC,35.3731343042,-80.7883273065,5.0,4,1,Restaurants;Gluten-Free;Pizza
2735,tIfrw4mWxHHG2TGScdk7Jg,"""Metzgerei Wallisch-Binder""","""Römerstr. 63""",Stuttgart,BW,48.7634,9.17474,5.0,3,1,Specialty Food;Meat Shops;Food;Butcher
2738,VDhLScy4FneNi9LcVOg-aQ,"""Shawarma Q""","""55 St Clair Avenue W""",Toronto,ON,43.687206200000006,-79.39663459999998,5.0,3,1,Afghan;Restaurants;Middle Eastern
2756,32DUrg5Thezf1eGsWK6Gdw,"""Moe's Tavern""","""1740 E 17th St""",Cleveland,OH,41.5039,-81.680849,5.0,10,1,Pubs;Dive Bars;Gastropubs;Restaurants;Pizza;Nightlife;Bars
2757,HFE26zoL72N7MCv2c_2-tQ,"""Balu's Biryani""","""""",Charlotte,NC,35.2270869,-80.8431267,5.0,3,1,Restaurants;Indian;Caterers;Event Planning & Services
2769,n4dFbuVAjt7aCSVXXU6ubA,"""Monroes Orchard & Farm Market""","""6313 Pioneer Trl""",Hiram,OH,41.296267,-81.163712,5.0,3,1,Farmers Market;Food
2774,rHahPokF4Ne2yaI4lNKxPQ,"""Pete's Grill On Main Street""","""124 N Main St""",Stanley,NC,35.3602619026,-81.09545517789999,5.0,12,1,Seafood;Sandwiches;Restaurants;Diners;American (Traditional)
2779,wdtTVOhK3iqVqlJunhxc2Q,"""Dijlah Market""","""8048 N 27th Ave""",Phoenix,AZ,33.5548321686,-112.117791798,5.0,3,1,Food;Herbs & Spices;Specialty Food;Grocery;Restaurants;Mediterranean
2784,NMSl7nwxTi_y8rIxAV9Xbg,"""Restaurant Christophe""","""1187 Avenue Van Horne""",Outremont,QC,45.522884000000005,-73.612966,5.0,3,1,French;Restaurants
2805,Xt2t3m5kpZXU4BCy8UxJww,"""Ma Tasse de Thé""","""1063 Boulevard Saint-Laurent""",Montréal,QC,45.508299799999996,-73.56034090000001,5.0,17,1,Coffee & Tea Supplies;Food;Tea Rooms
2807,KJLduFIJ1SPF8tmNfKbc3A,"""Vitamin HUB""","""2208 S Nellis Blvd, Ste 2A""",Las Vegas,NV,36.1470568828,-115.064384187,5.0,3,1,Shopping;Health Markets;Specialty Food;Vitamins & Supplements;Food
2819,rasnW2YMqqKVVbXd2f7sCw,"""Caffeina's Marketplace Cafe""","""5400 John Q Hammons Dr NW""",Concord,NC,35.3650340787,-80.7013684139,5.0,3,1,Food;Coffee & Tea
2834,Zs3Al58jCWkEDBbqc5M9Aw,"""Navona Pizzeria""","""113 Byron Street S""",Whitby,ON,43.8790297559,-78.9431512356,5.0,5,1,Italian;Restaurants;Pizza
2839,Mjo50Yree1qeIjbNN4uOjw,"""Health Nutz Discount Nutrition""","""16646 Hawfield Way Dr""",Charlotte,NC,35.0226467,-80.8468071,5.0,4,1,Health Markets;Specialty Food;Food
2855,ZYh1_FXKpbMQMiCJxYclPA,"""Tapp's Cake Emporium""","""6170 Broadview Rd""",Parma,OH,41.395797200000004,-81.6879733,5.0,4,1,Specialty Schools;Bakeries;Specialty Food;Education;Food;Candy Stores;Cooking Schools
2860,ewOcOjc0YIuce6wPZXHcVA,"""Rita's Family Restaurant""","""108 Beaty Rd""",Belmont,NC,35.2714406842,-81.0311473534,5.0,4,1,Food
2861,YMq_SgskCnXxE87XkHakVw,"""Trupti Enterprises Inc.""","""2 Thorncliffe Park Dr, Unit 40""",East York,ON,43.706020200000005,-79.35117159999999,5.0,3,1,Grocery;Food
2864,hqAmmu4_vMGFSZwGauMAUg,"""Arctic Avenue""","""3446 5th Ave""",North Versailles,PA,40.3669264302,-79.8190429155,5.0,5,1,Food;Desserts;Ice Cream & Frozen Yogurt;Restaurants
2867,BJz2p9TJ6t9Po4TT0GeHFw,"""Rennerdale Corner Store""","""148 Noblestown Rd""",Carnegie,PA,40.3983956,-80.1412886,5.0,4,1,Restaurants;Pizza
2894,aRvCyCpwxgIqjXSSZ8pt3g,"""Volta Espresso""","""866 Bathurst Street""",Toronto,ON,43.6669766,-79.4120512,5.0,24,1,Coffee & Tea;Restaurants;Cafes;Food
2932,Lkq-3a2oZUPDSUWBRzUXWg,"""Senor Pizza""","""1635 E Baseline Rd""",Phoenix,AZ,33.3771695,-112.04563290000002,5.0,26,1,Chicken Wings;Barbeque;Pizza;Restaurants
2950,HDHZ_c6Vh9GMgZUnOD6rFQ,"""Beckwith Orchards Cider Mill & Gift Shop""","""1617 Lake Rockwell Rd""",Kent,OH,41.172272,-81.324343,5.0,11,1,Flowers & Gifts;Gift Shops;Farmers Market;Shopping;Specialty Food;Fruits & Veggies;Cideries;Food
2968,YXQdOMaOknr7vv71b48A8Q,"""Almost Perfect""","""180 Harwood Avenue S""",Ajax,ON,43.8484666,-79.02036240000001,5.0,4,1,Grocery;Food
2972,50RvaH8rFHejr6mVTsWwww,"""Colorado River Coffee Roasters""","""1640 Foothill Dr, Ste 106""",Boulder City,NV,35.9711478,-114.8587869,5.0,15,1,Coffee & Tea;Coffee Roasteries;Organic Stores;Food
2974,j8d258qHAA278ZoyPlva_Q,"""La Baguette Shop""","""31 High Street""",Newhaven,ESX,50.7938548,0.048496199999999996,5.0,4,1,Bakeries;Food
2993,PJ4eIqktcOD8W-uFBnPv-g,"""Heartwood Coffee Roasters""","""46 Ravenna St, Ste D-2""",Hudson,OH,41.238004538,-81.4394575425,5.0,15,1,Coffee Roasteries;Food;Coffee & Tea
3005,bumAFxitMRHKAxZMijvUYg,"""Cuisine of India""","""40 Magnetic Drive, Unit 64""",Toronto,ON,43.7825218,-79.4749587,5.0,3,1,Food;Restaurants;Caterers;Event Planning & Services;Indian
3006,nfDPXxOOVAU6OpI9sl3Flw,"""Vines & Hops""","""4216 N Brown Ave""",Scottsdale,AZ,33.497244,-111.9245629,5.0,105,1,Nightlife;Pubs;Restaurants;Wine Bars;Beer Bar;Bars;American (New)
3037,oD1PPb-TfMIkkg77u1zCAw,"""Salad Meister""","""601 S 6th St, Ste 104""",Champaign,IL,40.1111668574,-88.2305980101,5.0,13,1,Restaurants;Salad;Wraps
3040,qxKL48g2Hy8K0Rx_gUC7_A,"""Antojitos Lindamar""","""620 W Galveston St""",Chandler,AZ,33.3135908963,-111.850868873,5.0,3,1,Mexican;Restaurants;Desserts;Ice Cream & Frozen Yogurt;Food;Shaved Ice
3065,zQwAPLeF1hSXLIHjyALmjg,"""Restaurant Makkah""","""360 Rue Jean Talon E""",Montréal,QC,45.5376102,-73.6147675,5.0,8,1,Halal;Afghan;Restaurants;Indian
3083,FBO7BjUR3kPkwtnpt2xu7g,"""QuikTrip""","""10621 Monroe Rd""",Matthews,NC,35.12882570000001,-80.7323916,5.0,14,1,Automotive;Convenience Stores;Food;Gas Stations
3116,3y5kPTXhLlyG8ZDZy37JpQ,"""Beckett's Coffee Shop""","""9 Skinner Street""",Whitby,NYK,54.4869774,-0.6172310999999999,5.0,5,1,Food;Restaurants;Patisserie/Cake Shop;Cafes
3132,8ALSiH-XAaKIxpGXJfVtQA,"""Restaurant Ermitage""","""5024, ch de la Côte-des-Neiges""",Montréal,QC,45.4948218,-73.6185211,5.0,13,1,Russian;Restaurants;Event Planning & Services;Caterers
3133,ncVALURiquFsDK-EccEhgA,"""Thio's Inn""","""Cannstatter Carré, Wildunger Str. 2 - 4""",Stuttgart,BW,48.802125,9.2211864,5.0,3,1,Food Stands;Restaurants;Greek
3145,93vUaNsSqJAS1oKKhro7lg,"""Pressed For Juice""","""2280 Paseo Verde Pkwy, Ste 130""",Henderson,NV,36.0198597395,-115.086980627,5.0,45,1,Organic Stores;Food;Juice Bars & Smoothies;Acai Bowls
3159,IhM1UBvAMM5Fia4f_v1wdQ,"""El Nahual""","""1993 Keele Street""",York,ON,43.69070429999999,-79.4737446,5.0,33,1,Latin American;Food Stands;Mexican;Seafood;Restaurants
3167,XoaJzZr2LsMKbBR2Gyf5vQ,"""Southwest Specialty Food""","""700 N Bullard Ave""",Goodyear,AZ,33.4540292,-112.3778713,5.0,4,1,Grocery;Specialty Food;Food
3171,JJHRUEGjpSbo3DDvVQ0fFw,"""Allô! Mon Coco""","""9 boulevard de la Seigneurie""",Blainville,QC,45.668144859399995,-73.8682559893,5.0,3,1,Restaurants;Breakfast & Brunch
3172,AML1zr5Y4R_PjhqAN34quw,"""Bebo's Authentic Grill""","""533 Evans Avenue""",Toronto,ON,43.612076702299994,-79.5416979119,5.0,4,1,Restaurants;Modern European
3180,luQKkVr3OlfuFBm16BHvWQ,"""Lagermans Takeaway Sandwich Bar""","""5 Buccleuch Street""",Edinburgh,EDH,55.94358670000001,-3.1847681,5.0,3,1,Sandwiches;Restaurants;Delis
3184,2WasbuEvx8UQ17rS9LC7fg,"""Trattoria Gallo Nero Beccofino""","""Markt 1""",Freyburg,ST,51.2123,11.7703,5.0,6,1,Restaurants;Italian
3198,BzGtPzyD1dzn1e2MQVcMzw,"""Nauvoo Family Market""","""15979 Nauvoo Rd""",Middlefield,OH,41.478722,-81.072189,5.0,8,1,Discount Store;Food;Bakeries;Shopping
3200,mw7sClb-8JOHCuM2s6yspw,"""Commonplace Coffee""","""54 21st St""",Pittsburgh,PA,40.4524301554,-79.9840799291,5.0,3,1,Cafes;Food;Internet Cafes;Coffee & Tea;Restaurants
3213,_INFdJRnEGeBD8zlg6egqQ,"""Desert Mountain Cochise/ Geronimo Clubhouse""","""37700 Desert Mountain Pkwy""",Scottsdale,AZ,33.8269593,-111.8752144,5.0,7,1,Restaurants;Venues & Event Spaces;Event Planning & Services;Active Life;Golf
